Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion,gmap_url,categoria_antig
66028050,66,66028,NA,Espacios de Exhibición Patrimonial,NA,Salta,Salta,Mercado Artesanal,San Martín 2555,NA,NA,NA,NA,NA,NA,-24.7916912,-65.4384001,Localización precisa,NA,RCC,s/d,0,2017,"https://www.google.com/maps?q=-24.7916912,-65.4384001",sin datos
70021010,70,70021,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Barreal,Museo Herrera,Calle Las Heras S/N,NA,NA,NA,NA,NA,NA,-31.632389,-69.46656,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-31.632389,-69.46656",sin datos
70021020,70,70021,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Calingasta,Museo Arqueológico De Calingasta,Av. Argentina entre Aldo Cantoni y Sarmiento,NA,5403,2648,421 043,NA,NA,-31.33751,-69.427453,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-31.33751,-69.427453",sin datos
70035020,70,70035,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Caucete,Museo Histórico Regional Caucete,Juan José Bustos y Coronel Cabot,NA,NA,264,496 1176,Amupri2@yahoo.com.ar,NA,-31.654169,-68.285278,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-31.654169,-68.285278",sin datos
70056080,70,70056,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Ciudad de Jachal,Museo Arqueológico Prieto,Avda. 25 de Mayo 788 Oeste,NA,J5460AAR,2647,420 298,Amupri2@yahoo.com.ar,NA,-30.245769,-68.745496,Localización precisa,NA,DNPyM,Privada,2001,2017,"https://www.google.com/maps?q=-30.245769,-68.745496",1989-2019
70049040,70,70049,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Las Flores,Museo Histórico Alfredo Ramón Almada,General Paz 570,NA,B7200BOS,2244,442 387,NA,NA,-36.017328,-59.102572,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-36.017328,-59.102572",sin datos
70049040,70,70049,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Las Flores,Museo Ingeniero Carlos Echagüe,Alem y Sarmiento,NA,B7200AIP,2244,452 059,NA,NA,-36.020201,-59.097906,Localización precisa,NA,DNPyM,Nacional,2007,2017,"https://www.google.com/maps?q=-36.020201,-59.097906",1989-2019
70049040,70,70049,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Las Flores,Museo De Ciencias Naturales Florentino Ameghino,Avenida General Paz 570,NA,B7200BOS,2244,452 987,NA,NA,-36.017328,-59.102572,Localización precisa,NA,DNPyM,Municipal,1971,2017,"https://www.google.com/maps?q=-36.017328,-59.102572",1940-1979
70084010,70,70084,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Parque Federico Cantoni,Museo Geográfico Municipal Einstein,Túneles y Cavernas de la Quebrada del Zonda,NA,5400,264,421 5343,NA,NA,-31.549594,-68.685819,Localización precisa,NA,DNPyM,Provincial,1984,2017,"https://www.google.com/maps?q=-31.549594,-68.685819",1989-2019
70084010,70,70084,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Rivadavia,Museo Y Biblioteca Hnos. Nacif Weiss,Av. José Ignacio de la Roza 1516 (Oeste),NA,5400,264,429 2348,NA,NA,-31.5376,-68.5546,Localización precisa,NA,DNPyM,Privada,1980,2017,"https://www.google.com/maps?q=-31.5376,-68.5546",1989-2019
70028010,70,70028,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,San Juan,Museo Don Julio,25 de Mayo 165 (Oeste),NA,J5400AHC,264,421 0492,NA,NA,-31.531819,-68.527069,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-31.531819,-68.527069",sin datos
70028010,70,70028,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,San Juan,Museo Provincial De Bellas Artes Franklin Rawson,Av Libertador 862 (Oeste),NA,J5400ARV,264,420 0598,NA,NA,-31.53326,-68.51434,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-31.53326,-68.51434",sin datos
70028010,70,70028,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,San Juan,Casa Natal De Sarmiento - Museo Y Biblioteca,Sarmiento 21 (Sur),NA,J5402ECA,264,422 4603,NA,NA,-31.5346,-68.529,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-31.5346,-68.529",sin datos
70028010,70,70028,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,San Juan,Museo Y Biblioteca De La Memoria Urbana,España y Mitre (Ex Estación Ferroviaria San Martín),NA,5400,264,421 8833,NA,NA,-31.538697,-68.535956,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-31.538697,-68.535956",sin datos
70028010,70,70028,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,San Juan,Museo Histórico Provincial Agustín V. Gnecco,Avda. Rawson 621 (Sur),NA,J5402EVG,264,422 9638,NA,NA,-31.54129,-68.514664,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-31.54129,-68.514664",sin datos
70028010,70,70028,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,San Juan,Museo Santiago Graffigna,Colon 1342 (N),NA,J5400GCD,264,421 4227 INT. 134 y 121,NA,NA,-31.520405,-68.496563,Localización precisa,NA,DNPyM,Privada,2007,2017,"https://www.google.com/maps?q=-31.520405,-68.496563",1989-2019
70028010,70,70028,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,San Juan,Museo De Ciencias Naturales De San Juan,Av. España 400 (Norte),NA,J5400DNG,264,422 8557,NA,NA,-31.526181,-68.537961,Localización precisa,NA,DNPyM,Nacional,1964,2017,"https://www.google.com/maps?q=-31.526181,-68.537961",1940-1979
70119050,70,70119,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Usno,Museo Mineralógico Piedras Del Mundo,Ruta 510 S/N,NA,J5449XAL,NA,NA,NA,NA,-30.566467,-67.540354,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-30.566467,-67.540354",sin datos
70077020,70,70077,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Villa Bolaños,Museo Parque Coleccion Suero,Médano de Oro,NA,NA,264,425 1222,NA,NA,-31.630542,-68.481669,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-31.630542,-68.481669",sin datos
70133010,70,70133,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Zonda,Museo Enzo Valentin Mancini,"Ruta 12, Km 28",NA,5400,264,427 2885,NA,NA,-31.547881,-68.734048,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-31.547881,-68.734048",sin datos
70098010,70,70098,NA,Espacios de Exhibición Patrimonial,Museos,San Juan,Santa Lucia,Museo Abenhamar Rodrigo,Hipólito Irigoyen 2537,NA,J5411GEM,264,425 4114,NA,NA,-31.54197,-68.492969,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-31.54197,-68.492969",sin datos
70021020,70,70021,NA,Espacios de Exhibición Patrimonial,NA,San Juan,Calingasta,Coleccion Cora Esquivel,Dr. Aldo Cantoni S/N,NA,5403,NA,NA,turismocalingasta@hotmail.com,NA,-31.33751,-69.427453,Localización precisa,NA,Gobierno de la Provincia de San Juan,Privada,NA,2017,"https://www.google.com/maps?q=-31.33751,-69.427453",sin datos
70119060,70,70119,NA,Espacios de Exhibición Patrimonial,NA,San Juan,San Agustín de Valle Fértil,Centro Cultural Pachamalui,Calle Calixto Elizondo y Rivadavia S/N,NA,5449,2646,420236,pachamaluiirupe@yahoo.com.ar,NA,-30.638682,-67.463568,Localización precisa,NA,Gobierno de la Provincia de San Juan,Privado,NA,2017,"https://www.google.com/maps?q=-30.638682,-67.463568",sin datos
70056080,70,70056,NA,Espacios de Exhibición Patrimonial,NA,San Juan,San José de Jachal,Templo De San José De Jachal,San Juan Esq. Juan Echegaray,NA,5460,2647,420003,NA,www.turismo.sanjuan.gov.ar,-30.245769,-68.745496,Localización precisa,NA,Gobierno de la Provincia de San Juan,Privado,NA,2017,"https://www.google.com/maps?q=-30.245769,-68.745496",sin datos
74056105,74,74056,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Ciudad de la Punta,Réplica Del Histórico Cabildo De 1810,Av. Serrana y Av. Universidad,NA,5710,2664,452 000 INT. 8984,NA,NA,-33.181657,-66.313608,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-33.181657,-66.313608",sin datos
74028010,74,74028,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Concarán,Museo Ferroviario,Estación de Ferrocarril,NA,5770,NA,NA,NA,NA,-32.563143,-65.245293,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.563143,-65.245293",sin datos
74035030,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Justo Daract,Museo Histórico Audiovisual,Chacabuco y San Luis,NA,5738,NA,NA,NA,NA,-33.856847,-65.181556,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-33.856847,-65.181556",sin datos
74035030,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Justo Daract,Museo Ferroviario De Justo Daract,"Calle Pasaje 8 de Julio, en la Estación de FGSM",NA,5738,NA,NA,NA,NA,-33.860968,-65.187054,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-33.860968,-65.187054",sin datos
74021010,74,74021,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,La Carolina,Museo De La Poesía Manuscrita Juan Crisóstomo Lafinur,9 de Julio y San Martín,NA,5701,2664,452 010 INT. 8910,NA,NA,-32.825926,-66.103879,Localización precisa,NA,DNPyM,Provincial,2011,2017,"https://www.google.com/maps?q=-32.825926,-66.103879",1989-2019
74021010,74,74021,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,La Carolina,Museo Mineralógico,Calle 16 de Julio 113,NA,5701,NA,NA,NA,NA,-32.825926,-66.103879,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.825926,-66.103879",sin datos
74049060,74,74049,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Merlo,"Museo Municipal De Historia, Ciencias Naturales Y Arte De Merlo",Padre Espinal 1183,NA,B1722MBA,220,482 6018,NA,NA,-34.674469,-58.71969,Localización precisa,NA,DNPyM,Municipal,1965,2017,"https://www.google.com/maps?q=-34.674469,-58.71969",1940-1979
74021090,74,74021,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Saladillo,Museo De Saladillo,Rivadavia y Moreno,NA,B7260ELS,2344,452 735,NA,NA,-35.638018,-59.779323,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-35.638018,-59.779323",sin datos
74007070,74,74007,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,San Francisco del Monte de Oro,Sala Histórica - Primera Escuela De Sarmiento,Maestros Puntanos S/N,NA,5705,NA,NA,NA,NA,-32.603054,-66.127368,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.603054,-66.127368",sin datos
74007070,74,74007,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,San Francisco del Monte de Oro,Casa Museo  Rosenda Quiroga,Calle Rosenda Quiroga y Coronel Concha,NA,5705,NA,NA,NA,NA,-32.598794,-66.121306,Localización precisa,NA,DNPyM,Municipal,2008,2017,"https://www.google.com/maps?q=-32.598794,-66.121306",1989-2019
74035060,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,San José del Morro,"Museo Religioso, Autoctono Y Regional De San José Del Morro","Lafinur, Frente a la Plaza Gral. Juan Esteban Pedernera",NA,D5730XBM,NA,NA,NA,NA,-33.214386,-65.492742,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-33.214386,-65.492742",sin datos
74056150,74,74056,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,Museo Contacto U.N.S.L.,"Av. Ejército de Los Andes 950, Bloque Ii - Unsl",NA,D5700HHW,2652,424 027 INT. 281,NA,NA,-33.292021,-66.340767,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-33.292021,-66.340767",sin datos
74056150,74,74056,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,La Casa De Las Culturas,San Martín 383,NA,D5700BQG,266,445 2000 INT. 5750,NA,NA,-33.307214,-66.33617,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-33.307214,-66.33617",sin datos
74056150,74,74056,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,Museo Provincial Dora Ochoa De Masramón,Colón 508,NA,D5700AVL,2664,442 2196,NA,NA,-33.305203,-66.33386,Localización precisa,NA,DNPyM,Provincial,1955,2017,"https://www.google.com/maps?q=-33.305203,-66.33386",1940-1979
74056150,74,74056,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,San Luis,Museo Privado De Ciencias Naturales Guillermo Enrique Hudson,Avda. España 1555,NA,5700,2652,422 3901,NA,NA,-33.2942,-66.3477,Localización precisa,NA,DNPyM,Privada,1986,2017,"https://www.google.com/maps?q=-33.2942,-66.3477",1989-2019
74049070,74,74049,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Santa Rosa del Conlara,Museo Polifacetico Municipal Vieja Usina,Calle Aviador Franco Nº 862,NA,D5777AEV,NA,NA,NA,NA,-32.344729,-65.207134,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.344729,-65.207134",sin datos
74028070,74,74028,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Tilisarao,Museo La Tradición,Bartolomé Mitre y Tres Granaderos,NA,D5773AHI,NA,NA,NA,NA,-32.73534,-65.291539,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.73534,-65.291539",sin datos
74028070,74,74028,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Tilisarao,Museo Los Primeros Habitantes,Boulevard Bartolomé Mitre y Calle Renca,NA,D5773AHM,NA,NA,NA,NA,-32.73534,-65.291539,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.73534,-65.291539",sin datos
74049060,74,74049,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Casa Museo Palmira Scrosoppi,Av. del Sol Nº 870,NA,D5881AVV,NA,NA,NA,NA,-32.34496,-65.014154,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.34496,-65.014154",sin datos
74049060,74,74049,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo Casa Del Poeta Antonio Esteban Agüero,Poeta Agüero 330,NA,D5881DEH,2656,476 545,NA,NA,-32.34496,-65.014154,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-32.34496,-65.014154",sin datos
74049060,74,74049,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo Kurteff,Av. de Los Césares 2370. Rincón del Este.,NA,D5881AOW,2656,478 600,NA,NA,-32.34496,-65.014154,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.34496,-65.014154",sin datos
74049060,74,74049,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo La Pampa Gringa,Bella Vista 1800,NA,5881,2656,473 287,NA,NA,-32.34496,-65.014154,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.34496,-65.014154",sin datos
74049060,74,74049,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa de Merlo,Museo Regional Lolma,Av. de Los Incas S/N (Al Lado del Algarrobo Abuelo),NA,5881,NA,NA,NA,NA,-32.34496,-65.014154,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.34496,-65.014154",sin datos
74028090,74,74028,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Larca,Museo Inti,Ruta Nacional Nº 6. a 45 Km de la Villa de Merlo Por Ruta Nacional Nº 1,NA,5883,NA,NA,NA,NA,-32.619958,-64.980926,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.619958,-64.980926",sin datos
74035070,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Temático De Física Prof A. M. Fiorella De Grilli López,"Av. Mitre Nº 873, Localizado en el Colegio Nº 2 Juan Esteban Pedernera",NA,D5732AAD,NA,NA,NA,NA,-33.677056,-65.4624,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-33.677056,-65.4624",sin datos
74035070,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Malvinas Eduardo R. Guzmán,Av. Mitre Nº 778,NA,D5732AAP,2657,435 233,NA,NA,-33.679049,-65.46318,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-33.679049,-65.46318",sin datos
74035070,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Ferroviario,Av. Mitre 630,NA,D5732AAO,NA,NA,NA,NA,-33.681641,-65.463961,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-33.681641,-65.463961",sin datos
74035070,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo De Sitio Del Centro Educativo Nº 9 Juan Llerena,General Paz 555,NA,D5732AFK,NA,NA,NA,NA,-33.683228,-65.463286,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-33.683228,-65.463286",sin datos
74035070,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Argentino Nativista Héctor Aubert,Las Heras y Eleodoro Lobos,NA,D5730EAB,NA,NA,NA,NA,-33.690073,-65.470689,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-33.690073,-65.470689",sin datos
74035070,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Mercedes,Museo Histórico Municipal Santiago Betbeder,Urquiza 33,NA,D5730CRA,2657,422 131,NA,NA,-33.6825,-65.4659,Localización precisa,NA,DNPyM,Municipal,1909,2017,"https://www.google.com/maps?q=-33.6825,-65.4659",1900-1939
74035080,74,74035,NA,Espacios de Exhibición Patrimonial,Museos,San Luis,Villa Reynolds,Museo Héroes De Malvinas Villa Reynolds,"V Brigada Aérea Villa Reynolds""",NA,5733,NA,NA,NA,NA,-33.72535,-65.381426,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-33.72535,-65.381426",sin datos
78014010,78,78014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Caleta Olivia,Museo Del Hombre Y Su Entorno,Deocarets 21,NA,9011,297,485 2320,NA,NA,-46.435354,-67.521406,Localización precisa,NA,DNPyM,Municipal,1986,2017,"https://www.google.com/maps?q=-46.435354,-67.521406",1989-2019
78028010,78,78028,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,El Calafate,Museo Regional El Calafate,Av. del Libertador 571,NA,Z9405AHD,2902,491 924,NA,NA,-50.339123,-72.255631,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-50.339123,-72.255631",sin datos
78014070,78,78014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Pico Truncado,Museo Histórico Y Regional Pico Truncado,Gobernador Gregores y Ruta Provincial 12,NA,9015,NA,NA,NA,NA,-46.802509,-67.928467,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-46.802509,-67.928467",sin datos
78014080,78,78014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto Deseado,Museo Ferroviario Puerto Deseado,Oneto S/N,NA,9050,297,NA,NA,NA,-47.75094,-65.88629,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-47.75094,-65.88629",sin datos
78014080,78,78014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto Deseado,Museo Municipal Mario Brozoski,Colón y Belgrano S/N,NA,9050,297,487 1358,NA,NA,-47.755649,-65.89781,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-47.755649,-65.89781",sin datos
78042010,78,78042,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto San Julián,Museo Temático Nao Victoria,Av. Costanera y Av. San Martín,NA,9310,2962,454 396,NA,NA,-49.309623,-67.731981,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-49.309623,-67.731981",sin datos
78007020,78,78007,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Puerto Santa Cruz,Museo Casa De Los Pioneros,Av. Piedra Buena 104,NA,Z9300BBO,2962,498 301,NA,NA,-50.019085,-68.52483,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-50.019085,-68.52483",sin datos
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo Regional Y Provincial Padre Manuel Jesús Molina,Ramón y Cajal 51,NA,Z9400BOA,2966,423 290,museopadremolina@yahoo.com.ar,NA,-51.6266,-69.2192,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-51.6266,-69.2192",sin datos
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Sala Histórica Del Regimiento De Infantería Mecanizado 24 Gral. Jerónimo Costa,Avda. San Martín 2215,NA,Z9400ICJ,2966,420 857,NA,NA,-51.636856,-69.230371,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-51.636856,-69.230371",sin datos
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo De Arte Eduardo Minnicelli,Maipú 13,NA,Z9400BFA,2966,436 323,info@museominnicelli.com.ar,www.museominnicelli.com.ar,-51.6239,-69.2159,Localización precisa,NA,DNPyM,Provincial,2000,2017,"https://www.google.com/maps?q=-51.6239,-69.2159",1989-2019
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo De La Prefectura Naval Argentina ,Alcorta 598,NA,Z9400AZL,2966,420 577,NA,NA,-51.624729,-69.205359,Localización precisa,NA,DNPyM,Nacional,1905,2017,"https://www.google.com/maps?q=-51.624729,-69.205359",1900-1939
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo De Los Pioneros Casa Parisi,Alberdi y El Cano,NA,Z9400AYQ,2933,437 763,pioneros@riogallegos.gov.ar,NA,-51.6152,-69.2258,Localización precisa,NA,DNPyM,Municipal,1989,2017,"https://www.google.com/maps?q=-51.6152,-69.2258",1989-2019
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo Marítimo Y Naval De La Patagonia Austral,Alcorta 487,NA,Z9400AZI,2966,420 483,museonavalaustral@hotmail.com,www.ara.mil.ar,-51.6238,-69.2071,Localización precisa,NA,DNPyM,Nacional,1994,2017,"https://www.google.com/maps?q=-51.6238,-69.2071",1989-2019
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Museo Ferroviario Roberto Galian,Mendoza y Pellegrini,NA,Z9400JME,2966,426 766,NA,NA,-51.612956,-69.225004,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-51.612956,-69.225004",sin datos
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Gallegos,Centro Cultural Casa Histórica Gregores,Alcorta 475,NA,Z9400AZI,2966,444 247,NA,NA,-51.623912,-69.207164,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-51.623912,-69.207164",sin datos
78021070,78,78021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Cruz,Rio Turbio,Escuela Museo Minero Don Anatol Kowaloff,Paraje Mina 3 (a 3 Km de Río Turbio),NA,9047,2902,421 250 INT. 3360,NA,NA,-51.534677,-72.334078,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-51.534677,-72.334078",sin datos
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,NA,Santa Cruz,Rio Gallegos,Museo Marítimo y Naval de la Patagonia Austral,Alcorta 487,NA,9400,2966,420483,museonavalaustral@hotmail.com,http://www.ara.mil.ar/pag.asp?idItem=120,-51.6240918,-69.2071654,Localización precisa,NA,Municipalidad de Río Gallegos - Red de Ciudades Creativas,Nacional,1994,2017,"https://www.google.com/maps?q=-51.6240918,-69.2071654",1989-2019
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,NA,Santa Cruz,Rio Gallegos,Museo de la Policía,Teófilo De Loqui  90,NA,9400,2966,422227,NA,https://museohistoricopsc.wixsite.com/museopolscruz,-51.62342942,-69.20836298,Localización precisa,NA,Municipalidad de Río Gallegos - Red de Ciudades Creativas,Provincial,2016,2017,"https://www.google.com/maps?q=-51.62342942,-69.20836298",1989-2019
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,NA,Santa Cruz,Rio Gallegos,Museo de Informática  UNPA UARG,Piloto Lero Rivero y av. Gob. Gregores,NA,9400,NA,NA,imuseo@uarg.unpa.edu.ar,facebook.com/imuseoUARG/,-51.6217044,-69.2503724,Localización precisa,NA,Municipalidad de Río Gallegos - Red de Ciudades Creativas,Nacional,2010,2017,"https://www.google.com/maps?q=-51.6217044,-69.2503724",1989-2019
78021040,78,78021,NA,Espacios de Exhibición Patrimonial,NA,Santa Cruz,Rio Gallegos,Museo Malvinas Argentinas,Pasteur 74,NA,9400,2966,420128,NA,facebook.com/MuseoMalvinasArgentinas/,-51.62570148,-69.22152547,Localización precisa,NA,Municipalidad de Río Gallegos - Red de Ciudades Creativas,s/d,2012,2017,"https://www.google.com/maps?q=-51.62570148,-69.22152547",1989-2019
82028010,82,82028,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Alcorta,Museo Comunal De Alcorta,Bv. 25 de Mayo 543,NA,S2117APF,3465,NA,NA,NA,-33.54123,-61.123263,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-33.54123,-61.123263",sin datos
82098010,82,82098,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Alejandra,Museo Regional De Alejandra,Av. San Martín 1039,NA,S3051AFF,3405,492 196,NA,NA,-29.909543,-59.827869,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-29.909543,-59.827869",sin datos
82014010,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arequito,Centro Cultural Y Museo Ferroviario De Arequito,"Estación Ferroviaria, Av. 9 de Julio y Av. San Martín",NA,S2183XAB,3464,471 411,NA,NA,-33.150701,-61.47131,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-33.150701,-61.47131",sin datos
